minor_class_id,class_id,fiscal_year,total,minor_class,class,department,fund
215,2,2016,10000,Licenses Permits Inspection Charges,Purchase of Services,Fleet Management,Water Operating Fund
250,2,2016,30000,Professional Consult/spec Services,Purchase of Services,Fleet Management,Water Operating Fund
255,2,2016,500,Dues,Purchase of Services,Fleet Management,Water Operating Fund
256,2,2016,3000,Seminar and Training Sessions,Purchase of Services,Fleet Management,Water Operating Fund
260,2,2016,1239500,Repair and Maintenance Charges,Purchase of Services,Fleet Management,Water Operating Fund
280,2,2016,8000,Insurance and Official Bonds,Purchase of Services,Fleet Management,Water Operating Fund
285,2,2016,10000,Rents,Purchase of Services,Fleet Management,Water Operating Fund
286,2,2016,124000,Rental of Parking Spaces,Purchase of Services,Fleet Management,Water Operating Fund
304,3,2016,3000,Books and Other Publications,Materials and Supplies,Fleet Management,Water Operating Fund
305,3,2016,40000,Building and Construction,Materials and Supplies,Fleet Management,Water Operating Fund
307,3,2016,24000,Chemicals and Gases,Materials and Supplies,Fleet Management,Water Operating Fund
308,3,2016,7500,Dry Goods/notions/wearing Apparel,Materials and Supplies,Fleet Management,Water Operating Fund
310,3,2016,4000,Electrical and Communication,Materials and Supplies,Fleet Management,Water Operating Fund
311,3,2016,5000,General Equipment and Machinery,Materials and Supplies,Fleet Management,Water Operating Fund
312,3,2016,10000,Fire Fighting and Safety,Materials and Supplies,Fleet Management,Water Operating Fund
313,3,2016,500,Food,Materials and Supplies,Fleet Management,Water Operating Fund
316,3,2016,8000,General Hardware and Minor Tools,Materials and Supplies,Fleet Management,Water Operating Fund
317,3,2016,2000,Hospital and Laboratory,Materials and Supplies,Fleet Management,Water Operating Fund
318,3,2016,3000,"Janitorial, Laundry and Household",Materials and Supplies,Fleet Management,Water Operating Fund
320,3,2016,2000,Office Materials and Supplies,Materials and Supplies,Fleet Management,Water Operating Fund
322,3,2016,32000,Small Power Tools and Hand Tools,Materials and Supplies,Fleet Management,Water Operating Fund
324,3,2016,500,"Precision, Photographic and Artists",Materials and Supplies,Fleet Management,Water Operating Fund
325,3,2016,2000,Printing,Materials and Supplies,Fleet Management,Water Operating Fund
328,3,2016,2042050,Motor Vehicle Parts and Accessories,Materials and Supplies,Fleet Management,Water Operating Fund
335,3,2016,109090,Lubricants,Materials and Supplies,Fleet Management,Water Operating Fund
340,3,2016,1050000,#2 Diesel Fuel,Materials and Supplies,Fleet Management,Water Operating Fund
345,3,2016,870000,Gasoline,Materials and Supplies,Fleet Management,Water Operating Fund
411,4,2016,30000,General Equipment and Machinery,Equipment,Fleet Management,Water Operating Fund
420,4,2016,8000,Office Equipment,Equipment,Fleet Management,Water Operating Fund
423,4,2016,3000,Plumbing/air Conditioning/space Htg,Equipment,Fleet Management,Water Operating Fund
427,4,2016,12500,Computer Equipment & Peripherals,Equipment,Fleet Management,Water Operating Fund
100,1,2016,1367000,Salary Control,Personal Services,Water,Water Operating Fund
101,1,2016,85745570,Perm Full Time-civilian,Personal Services,Water,Water Operating Fund
111,1,2016,30030,Perm Part Time,Personal Services,Water,Water Operating Fund
121,1,2016,1830500,Temporary Seasonal,Personal Services,Water,Water Operating Fund
161,1,2016,13171100,Overtime Civilian,Personal Services,Water,Water Operating Fund
162,1,2016,26000,Overtime Shift Dual Relief,Personal Services,Water,Water Operating Fund
171,1,2016,531000,"Holiday ""g""(2/3 Shifts)",Personal Services,Water,Water Operating Fund
181,1,2016,260400,Shift,Personal Services,Water,Water Operating Fund
201,2,2016,61000,Cleaning and Laundering,Purchase of Services,Water,Water Operating Fund
202,2,2016,108000,Janitorial Services,Purchase of Services,Water,Water Operating Fund
205,2,2016,3260900,Refuse/garbage/silt/sludge Removal,Purchase of Services,Water,Water Operating Fund
210,2,2016,222000,Postage,Purchase of Services,Water,Water Operating Fund
211,2,2016,133200,Transportation,Purchase of Services,Water,Water Operating Fund
215,2,2016,203600,Licenses Permits Inspection Charges,Purchase of Services,Water,Water Operating Fund
216,2,2016,313000,Commercial Off-shelf Comp Software,Purchase of Services,Water,Water Operating Fund
220,2,2016,27845000,Electric Current-structures/streets,Purchase of Services,Water,Water Operating Fund
221,2,2016,5692000,Gas Services,Purchase of Services,Water,Water Operating Fund
230,2,2016,8000,Meals-non-travel & Officl Entertain,Purchase of Services,Water,Water Operating Fund
240,2,2016,308500,Advertising/promotional Activities,Purchase of Services,Water,Water Operating Fund
250,2,2016,55327700,Professional Consult/spec Services,Purchase of Services,Water,Water Operating Fund
251,2,2016,200000,Information Technology-prof Service,Purchase of Services,Water,Water Operating Fund
253,2,2016,475000,Legal Services,Purchase of Services,Water,Water Operating Fund
255,2,2016,727300,Dues,Purchase of Services,Water,Water Operating Fund
256,2,2016,768700,Seminar and Training Sessions,Purchase of Services,Water,Water Operating Fund
257,2,2016,2265000,Architectural & Engineering Srvcs,Purchase of Services,Water,Water Operating Fund
258,2,2016,60000,Court Reporters,Purchase of Services,Water,Water Operating Fund
259,2,2016,500000,Arbitration Fees,Purchase of Services,Water,Water Operating Fund
260,2,2016,10249000,Repair and Maintenance Charges,Purchase of Services,Water,Water Operating Fund
261,2,2016,2413000,Repaving Repairing & Resurf Streets,Purchase of Services,Water,Water Operating Fund
264,2,2016,8755000,Abatement of Other Nuisances,Purchase of Services,Water,Water Operating Fund
266,2,2016,372000,Maint/support-computr Hardware/soft,Purchase of Services,Water,Water Operating Fund
280,2,2016,160000,Insurance and Official Bonds,Purchase of Services,Water,Water Operating Fund
281,2,2016,30076000,Lease Payments-phila Municipal Auth,Purchase of Services,Water,Water Operating Fund
301,3,2016,124200,Agricultural and Botanical,Materials and Supplies,Water,Water Operating Fund
304,3,2016,84300,Books and Other Publications,Materials and Supplies,Water,Water Operating Fund
305,3,2016,2522518,Building and Construction,Materials and Supplies,Water,Water Operating Fund
307,3,2016,22640807,Chemicals and Gases,Materials and Supplies,Water,Water Operating Fund
308,3,2016,368700,Dry Goods/notions/wearing Apparel,Materials and Supplies,Water,Water Operating Fund
309,3,2016,6000,Cordage and Fibers,Materials and Supplies,Water,Water Operating Fund
310,3,2016,1888600,Electrical and Communication,Materials and Supplies,Water,Water Operating Fund
311,3,2016,4387900,General Equipment and Machinery,Materials and Supplies,Water,Water Operating Fund
312,3,2016,1711200,Fire Fighting and Safety,Materials and Supplies,Water,Water Operating Fund
314,3,2016,261900,Fuel -- Heating and Lighting,Materials and Supplies,Water,Water Operating Fund
316,3,2016,581500,General Hardware and Minor Tools,Materials and Supplies,Water,Water Operating Fund
317,3,2016,681500,Hospital and Laboratory,Materials and Supplies,Water,Water Operating Fund
318,3,2016,281514,"Janitorial, Laundry and Household",Materials and Supplies,Water,Water Operating Fund
319,3,2016,46000,Nautical and Aeronautical,Materials and Supplies,Water,Water Operating Fund
320,3,2016,382700,Office Materials and Supplies,Materials and Supplies,Water,Water Operating Fund
321,3,2016,402000,Parking Meter and Water Meter,Materials and Supplies,Water,Water Operating Fund
322,3,2016,476220,Small Power Tools and Hand Tools,Materials and Supplies,Water,Water Operating Fund
323,3,2016,3672750,Plumbing/air Conditioning/space Htg,Materials and Supplies,Water,Water Operating Fund
324,3,2016,2039641,"Precision, Photographic and Artists",Materials and Supplies,Water,Water Operating Fund
325,3,2016,556100,Printing,Materials and Supplies,Water,Water Operating Fund
326,3,2016,5000,Recreational and Educational,Materials and Supplies,Water,Water Operating Fund
328,3,2016,82900,Motor Vehicle Parts and Accessories,Materials and Supplies,Water,Water Operating Fund
335,3,2016,92000,Lubricants,Materials and Supplies,Water,Water Operating Fund
340,3,2016,369000,#2 Diesel Fuel,Materials and Supplies,Water,Water Operating Fund
342,3,2016,46900,Liquid Propane Gas (lpg),Materials and Supplies,Water,Water Operating Fund
345,3,2016,350000,Gasoline,Materials and Supplies,Water,Water Operating Fund
401,4,2016,8000,Agricultural and Botanical,Equipment,Water,Water Operating Fund
403,4,2016,9000,"Bakeshop, Dining Room and Kitchen",Equipment,Water,Water Operating Fund
405,4,2016,5000,"Construction, Dredging, Conveying",Equipment,Water,Water Operating Fund
410,4,2016,247400,Electrical Lighting Communication,Equipment,Water,Water Operating Fund
411,4,2016,565150,General Equipment and Machinery,Equipment,Water,Water Operating Fund
412,4,2016,90100,Fire Fighting and Emergency,Equipment,Water,Water Operating Fund
417,4,2016,744800,Hospital and Laboratory,Equipment,Water,Water Operating Fund
418,4,2016,38000,Janitorial and Laundry,Equipment,Water,Water Operating Fund
420,4,2016,27500,Office Equipment,Equipment,Water,Water Operating Fund
423,4,2016,95100,Plumbing/air Conditioning/space Htg,Equipment,Water,Water Operating Fund
424,4,2016,220400,"Precision, Photographic and Artist",Equipment,Water,Water Operating Fund
427,4,2016,482000,Computer Equipment & Peripherals,Equipment,Water,Water Operating Fund
430,4,2016,833900,Furniture and Furnishings,Equipment,Water,Water Operating Fund
499,4,2016,32000,Other Equipment (noc),Equipment,Water,Water Operating Fund
504,5,2016,100000,Meritorious Awards,"Contributions, Indemnities, Refunds, Taxes",Water,Water Operating Fund
801,8,2016,10537000,Payments to General Fund,Payments to Other Funds,Water,Water Operating Fund
804,8,2016,21215000,Payments to Capital Projects Fund,Payments to Other Funds,Water,Water Operating Fund
811,8,2016,33248000,Payments to Water Residual Fund,Payments to Other Funds,Water,Water Operating Fund
186,1,2016,30000,Flex Cash,Personal Services,Finance - Employee Benefits,Water Operating Fund
187,1,2016,2400000,Worker's Comp-disability Comp,Personal Services,Finance - Employee Benefits,Water Operating Fund
188,1,2016,2000000,Worker's Comp-medical,Personal Services,Finance - Employee Benefits,Water Operating Fund
189,1,2016,1800000,Medicare Tax,Personal Services,Finance - Employee Benefits,Water Operating Fund
190,1,2016,12100000,Pension-obligation Bond Payments,Personal Services,Finance - Employee Benefits,Water Operating Fund
191,1,2016,45700000,Pension,Personal Services,Finance - Employee Benefits,Water Operating Fund
192,1,2016,7250053,FICA Taxes,Personal Services,Finance - Employee Benefits,Water Operating Fund
193,1,2016,38717895,Medical Health & Welfare Credit,Personal Services,Finance - Employee Benefits,Water Operating Fund
194,1,2016,153768,Group Life Insurance,Personal Services,Finance - Employee Benefits,Water Operating Fund
195,1,2016,328546,Group Legal Insurance,Personal Services,Finance - Employee Benefits,Water Operating Fund
196,1,2016,375000,Unemployment Comp Insurance,Personal Services,Finance - Employee Benefits,Water Operating Fund
197,1,2016,60000,Auto Mechanic Tool Insurance,Personal Services,Finance - Employee Benefits,Water Operating Fund
513,5,2016,6500000,Indemnities-interdepartmental Trans,"Contributions, Indemnities, Refunds, Taxes",Director of Finance,Water Operating Fund
100,1,2016,46056,Salary Control,Personal Services,Revenue,Water Operating Fund
101,1,2016,10312851,Perm Full Time-civilian,Personal Services,Revenue,Water Operating Fund
121,1,2016,100945,Temporary Seasonal,Personal Services,Revenue,Water Operating Fund
161,1,2016,669982,Overtime Civilian,Personal Services,Revenue,Water Operating Fund
